Report,Chapter,Last Name,First Name,CountIfs,Role,Gender,Country of Residence,Citizenship,Affiliation
WGII,Cross-Chapter Paper: Mediterranean Region,RIVERA-FERRE,Marta G.,3,RE,F,Spain,Spain,Spanish National Research Council (CSIC)
WGII,Cross-Chapter Paper: Mountains,ADLER,Carolina,3,Lead,F,Switzerland,Chile,Universität Bern Geographisches Institut
WGII,Cross-Chapter Paper: Mountains,WESTER,Philippus,2,Lead,M,Nepal,Netherlands,International Centre for Integrated Mountain Development
WGII,Cross-Chapter Paper: Mountains,BHATT,Indra,2,Author,M,India,India,G.B. Pant National Institute of Himalayan Environment and Sustainable Development
WGII,Cross-Chapter Paper: Mountains,HUGGEL,Christian,2,Author,M,Switzerland,Switzerland,University of Zurich
WGII,Cross-Chapter Paper: Mountains,INSAROV,Gregory E.,2,Author,M,Russian Federation,Russia,Institute of Geography of the Russian Academy of Sciences
WGII,Cross-Chapter Paper: Mountains,MORECROFT,Mike,2,Author,M,United Kingdom (of Great Britain and Northern Ireland),UK,Natural England
WGII,Cross-Chapter Paper: Mountains,MUCCIONE,Veruska,2,Author,F,Switzerland,Switzerland,University of Zurich
WGII,Cross-Chapter Paper: Mountains,PRAKASH,Anjal,3,Author,M,India,India,"Bharti Institute of Public Policy, Indian School of Business"
WGII,Cross-Chapter Paper: Mountains,KASER,Georg,3,RE,M,Austria,Italy,University of Innsbruck
WGII,Cross-Chapter Paper: Polar Regions,CONSTABLE,Andrew,2,Lead,M,Australia,Australia,"Centre for Marine Socioecology, University of Tasmania"
WGII,Cross-Chapter Paper: Polar Regions,HARPER,Sherilee,3,Lead,F,Canada,Canada,University of Alberta
WGII,Cross-Chapter Paper: Polar Regions,DAWSON,Jackie,2,Author,F,Canada,Canada,University of Ottawa
WGII,Cross-Chapter Paper: Polar Regions,HOLSMAN,Kirstin,2,Author,F,United States of America,USA,National Oceanic and Atmospheric Administration
WGII,Cross-Chapter Paper: Polar Regions,MUSTONEN,Tero,2,Author,M,Finland,Finland,Snowchange Cooperative
WGII,Cross-Chapter Paper: Polar Regions,PIEPENBURG,Dieter,2,Author,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research"
WGII,Cross-Chapter Paper: Polar Regions,ROST,Björn,2,Author,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research"
WGII,Cross-Chapter Paper: Polar Regions,BOYD,Philip W.,2,RE,M,Australia,UK,"Institute for Marine and Antarctic Studies, University of Tasmania"
WGII,Cross-Chapter Paper: Tropical Forests,KALABA,Felix Kanungwe,2,Lead,M,Zambia,Zambia,Copperbelt University
WGII,Cross-Chapter Paper: Tropical Forests,OMETTO,Jean Pierre,2,Lead,M,Brazil,Brazil,NATIONAL INSTITUTE FOR SPACE RESEARCH
WGII,Cross-Chapter Paper: Tropical Forests,ANSHARI,Gusti Zakaria,2,Author,M,Indonesia,Indonesia,"Universitas Tanjungpura, Pontianak, West Kalimantan Province"
WGII,Cross-Chapter Paper: Tropical Forests,CHACóN,Noemí,2,Author,F,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC)
WGII,Cross-Chapter Paper: Tropical Forests,FARRELL,Aidan,2,Author,M,Trinidad and Tobago,Ireland,"The University of the West Indies, St Augustine Campus"
WGII,Cross-Chapter Paper: Tropical Forests,NEUFELDT,Henry,2,Author,M,Denmark,Germany,UNEP DTU Partnership
WGII,Cross-Chapter Paper: Tropical Forests,SUKUMAR,Raman,3,Author,M,India,India,Indian Institute of Science
WGII,Cross-Chapter Paper: Tropical Forests,SUAREZ RODRIGUEZ,Avelino Gumersindo,3,RE,M,Cuba,Cuba,Research Center for World Economy
WGIII,Chapter : ,JÄGER-WALDAU,Arnulf,1,RE,M,Italy,Germany,"European Commission, Joint Research Centre"
WGIII,Chapter : ,STERN,David,1,RE,M,Australia,Australia,"Australian National University, Arndt-Corden Division of Economics, Crawford School"
WGIII,Chapter 1: Introduction and Framing,GRUBB,Michael,1,CLA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University College London
WGIII,Chapter 1: Introduction and Framing,OKEREKE,Chukwumerije,2,CLA,M,United Kingdom (of Great Britain and Northern Ireland),Nigeria,University of Reading
WGIII,Chapter 1: Introduction and Framing,ARIMA,Jun,1,LA,M,Japan,Japan,"Graduate School of Public Policy, University of Tokyo"
WGIII,Chapter 1: Introduction and Framing,BOSETTI,Valentina,1,LA,F,Italy,Italy,Bocconi University and CMCC
WGIII,Chapter 1: Introduction and Framing,CHEN,Ying,1,LA,F,China,China,"Institute for Urban and Environmental Studies (IUE), Chinese Academy of Social Sciences (CASS)"
WGIII,Chapter 1: Introduction and Framing,EDMONDS,James A.,1,LA,M,United States of America,USA,Pacific Northwest National Laboratory
WGIII,Chapter 1: Introduction and Framing,GUPTA,Shreekant,1,LA,M,India,India,"Delhi School of Economics, University of Delhi"
WGIII,Chapter 1: Introduction and Framing,KOBERLE,Alexandre,1,LA,M,Portugal,Brazil,"Instituto Dom Luiz, Faculty of Sciences, University of Lisbon"
WGIII,Chapter 1: Introduction and Framing,KVERNDOKK,Snorre,1,LA,M,Norway,Norway,Frisch Centre
WGIII,Chapter 1: Introduction and Framing,MALIK,Arunima,1,LA,F,Australia,Australia,The University of Sydney
WGIII,Chapter 1: Introduction and Framing,SULISTIAWATI,Linda Yanti,1,LA,F,Singapore,Indonesia,National University of Singapore
WGIII,Chapter 1: Introduction and Framing,ELGIZOULI IDRIS,Ismail,2,RE,M,Sudan,Sudan,
WGIII,Chapter 1: Introduction and Framing,LOWE,Jason,1,RE,M,United Kingdom (of Great Britain and Northern Ireland),UK,Met Office Hadley Centre
WGIII,Chapter 2: Emissions trends and drivers,DHAKAL,Shobhakar,1,CLA,M,Thailand,Nepal,Asian Institute of Technology
WGIII,Chapter 2: Emissions trends and drivers,MINX,Jan Christoph,1,CLA,M,Germany,Germany,Potsdam Institute for Climate Impact Research
WGIII,Chapter 2: Emissions trends and drivers,TOTH,Ferenc L.,1,CLA,M,Austria,Hungary,"Scientific and Technical Advisory Panel, GEF"
WGIII,Chapter 2: Emissions trends and drivers,ABDEL-AZIZ,Amr,1,LA,M,Egypt,Egypt,Integral Consult
WGIII,Chapter 2: Emissions trends and drivers,FIGUEROA,Maria Josefina,1,LA,F,Denmark,Denmark,Copenhagen Business School
WGIII,Chapter 2: Emissions trends and drivers,HUABACEK,Klaus,1,LA,M,United States of America,Austria,"University of Maryland, College Park"
WGIII,Chapter 2: Emissions trends and drivers,JONCKHEERE,Inge G.c.,1,LA,F,Italy,Belgium,FAO of the UN
WGIII,Chapter 2: Emissions trends and drivers,KIM,Yong-gun,1,LA,M,Republic of Korea,Republic of Korea,Yonsei University
WGIII,Chapter 2: Emissions trends and drivers,NEMET,Gregory,1,LA,M,United States of America,Canada,University of Wisconsin-Madison
WGIII,Chapter 2: Emissions trends and drivers,PACHAURI,Shonali,1,LA,F,Austria,India,International Institute for Applied Systems Analysis (IIASA)
WGIII,Chapter 2: Emissions trends and drivers,TAN,Xianchun,1,LA,F,China,China,"Institutes of Science and Development, Chinese Academy of Sciences"
WGIII,Chapter 2: Emissions trends and drivers,WIEDMANN,Thomas,1,LA,M,Australia,Australia,University of New South Wales (UNSW Sydney)
WGIII,Chapter 2: Emissions trends and drivers,AMON,Barbara,1,RE,F,Germany,Germany,Leibniz Institute for Agricultural Engineering and Bioeconomy
WGIII,Chapter 2: Emissions trends and drivers,MAMO DIGA,Girma,1,RE,M,Ethiopia,Ethiopia,"Metaferia Consulting Engineers PLC (MCE), Ethiopian Institute of Agricultural Research (EIAR)"
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,RIAHI,Keywan,2,CLA,M,Austria,Austria,International Institute for Applied Systems Analysis (IIASA)
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,SCHAEFFER,Roberto,2,CLA,M,Brazil,Brazil,Universidade Federal do Rio de Janeiro
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,ARANGO,Jacobo,1,LA,M,Colombia,Colombia,International Center for Tropical Agriculture (CIAT); Tropical Forages Program
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CALVIN,Katherine,4,LA,F,United States of America,USA,University of Maryland
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,GUIVARCH,Céline,1,LA,F,France,France,CIRED - Ecole des Ponts - Institut Polytechnique de Paris
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,HASEGAWA,Tomoko,1,LA,F,Japan,Japan,Ritsumeikan University
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,JIANG,Kejun,2,LA,M,China,China,"Energy Research Institute, National Development and Reform Commission"
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,KRIEGLER,Elmar,2,LA,M,Germany,Germany,Potsdam Institute for Climate Impact Research
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,MATTHEWS,Robert,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Forest Research
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,PETERS,Glen,1,LA,M,Norway,Norway,CICERO Center for International Climate Research
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,RAO,Anand,1,LA,M,India,India,Indian Institute of Technology Bombay
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,ROBERTSON,Simon,1,LA,M,Australia,Australia,The University of New South Wales
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,SEBBIT,Adam Mohammed,1,LA,M,Uganda,Uganda,Makerere University
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,STEINBERGER,Julia,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),Switzerland,Sustainability Research Institute
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,TAVONI,Massimo,1,LA,M,Italy,Italy,Centro euromediterraneo sui cambiamenti climatici (CMCC) and Politecnico di Milano
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,VAN VUUREN,Detlef,3,LA,M,Netherlands,Netherlands,PBL Netherlands Environmental Assessment Agency
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CHATURVEDI,Vaibhav,1,RE,M,India,India,"Council on Energy, Environment and Water (CEEW)"
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CHEN,Wenying,1,RE,F,China,China,Tsinghua University
WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,TORRES MARTÍNEZ,Julio,1,RE,M,Cuba,Cuba,"Center for World Economic Research (CIEM, in Spanish)"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,LECOCQ,Franck,1,CLA,M,France,France,AGROPARISTECH / CIRED
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,WINKLER,Harald,3,CLA,M,South Africa,South Africa,"Energy Research Centre, University of Cape Town"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,DAKA,Julius Partson,1,LA,M,Zambia,Zambia,C/O ZAMBIA ENVIRONMENTAL MANAGEMENT AUTHORITY ZEMA
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,FU,Sha,1,LA,F,China,China,"Assistant professor, National center for climate change strategy and international cooperation"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,GERBER,James,1,LA,M,United States of America,USA,"Institute on the Environment, University of Minnesota"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,KARTHA,Sivan,1,LA,M,United States of America,USA,Stockholm Environment Institute
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,KREY,Volker,1,LA,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA)
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,LOFGREN,Hans,1,LA,M,United States of America,Sweden,Economic Consultant
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,MASUI,Toshihiko,1,LA,M,Japan,Japan,National Institute for Environmental Studies
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,MATHUR,Ritu,1,LA,F,India,India,THE ENERGY & RESOURCES INSTITUTE (TERI)
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,PORTUGAL PEREIRA,Joana,1,LA,F,Brazil,Portugal,Federal University of Rio de Janeiro
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,SOVACOOL,Benjamin Kenneth,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Professor of Energy Policy
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,VILARIÑO,Maria Virginia,2,LA,F,Argentina,Argentina,Argentinean Business Council for Sustainable Development
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,ZHOU,Nan,1,LA,F,United States of America,USA,"University of California, Berkeley"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,GALEOTTI,Marzio Domenico,1,RE,M,Italy,Italy,"University of Milan, Department of Environmental Science and Policy"
WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,PEDACE,Alberto,1,RE,M,Argentina,Argentina,Climate Action Network - Latin America (CAN-LA)
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",CREUTZIG,Felix,1,CLA,M,Germany,Germany,Mercator Research Institute on Global Commons and Climate Change
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",ROY,Joyashree,4,CLA,F,India,India,"Asian Institute of Technology Thailand, Jadavpur University, India"
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",DEVINE-WRIGHT,Patrick,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ireland,University of Exeter
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",DIAZ-JOSÉ,Julio,1,LA,M,Mexico,Mexico,National Technological Institute of Mexico - Zongolica Campus
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",GEELS,Frank,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Netherlands,The University of Manchester; Manchester Institute of Innovation Research
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",GRÜBLER,Arnulf,1,LA,M,Austria,Austria,International Institute for Applied Systems Analysis {IIASA]
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MAIZI,Nadia,1,LA,F,France,France,"MINES ParisTech, Paris Science et Lettres Research University (PSL)"
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MASANET,Eric,1,LA,M,United States of America,USA,"University of California, Santa Barbara"
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MULUGETTA,Yacob,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ethiopia,University College London (UCL)
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",ONYIGE,Chioma Daisy,1,LA,F,Nigeria,Nigeria,University of Port Harcourt
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",PERKINS,Patricia,1,LA,F,Canada,Canada,"Faculty of Environmental Studies, York University"
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",SANCHES PREIRA,Alessandro,1,LA,M,Brazil,Brazil,USP University of São Paulo / IEE Institute of Energy and Environment
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",WEBER,Elke Ursula,1,LA,F,United States of America,USA,"Princeton University, Andlinger Center for Energy and the Environment"
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",EYRE,Nicholas,1,RE,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Oxford
WGIII,"Chapter 5: Demand, services and social aspects of mitigation",WANG,Can,1,RE,M,China,China,Tsinghua University
WGIII,Chapter 6: Energy systems,CLARKE,Leon,1,CLA,M,United States of America,USA,Pacific Northwest National Laboratory
WGIII,Chapter 6: Energy systems,WEI,Yi-ming,3,CLA,M,China,China,"Center for Energy and Environmental Policy Research, Beijing Institute of Technology"
WGIII,Chapter 6: Energy systems,DE LA VEGA NAVARRO,Angel,1,LA,M,Mexico,Mexico,UNAM - NATIONAL AUTONOMOUS UNIVERSITY OF MEXICO
WGIII,Chapter 6: Energy systems,GARG,Amit,1,LA,M,India,India,INDIAN INSTITUTE OF MANAGEMENT AHMEDABAD
WGIII,Chapter 6: Energy systems,HAHMANN,Andrea N.,1,LA,F,Denmark,Chile,"Department of Wind Energy, Technical University of Denmark"
WGIII,Chapter 6: Energy systems,KHENNAS,Smail,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Algeria,Independent energy and climate change expert
WGIII,Chapter 6: Energy systems,LIMA DE AZEVEDO,Inês Margarida,1,LA,F,United States of America,Portugal,Stanford University
WGIII,Chapter 6: Energy systems,LÖSCHEL,Andreas,1,LA,M,Germany,Germany,Ruhr-University Bochum
WGIII,Chapter 6: Energy systems,SINGH,Ajay Kumar,1,LA,M,India,India,"Former Scientist, CSIR-CIMFR (a national laboratory under CSIR)"
WGIII,Chapter 6: Energy systems,STEG,Linda,2,LA,F,Netherlands,Netherlands,University of Groningen
WGIII,Chapter 6: Energy systems,STRBAC,Goran,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Serbia,Imperial College London
WGIII,Chapter 6: Energy systems,WADA,Kenichi,1,LA,M,Japan,Japan,Research Institute of Innovative Technology for the Earth (RITE)
WGIII,Chapter 6: Energy systems,ESSANDOH-YEDDU,Joseph Kow,1,RE,M,Ghana,Ghana,"Institute for Oil and Gas Studies, University of Cape Coast"
WGIII,Chapter 6: Energy systems,LEE,Arthur,1,RE,M,United States of America,USA,Chevron Corporation
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",MRABET,Rachid,2,CLA,M,Morocco,Morocco,Institut National de la Recherche Agronomique (INRA)
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",NABUURS,Gert-jan,1,CLA,M,Netherlands,Netherlands,Wageningen University and Research
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",ABU HATAB,Assem,1,LA,M,Sweden,Egypt,"Department of Economics, the Swedish University of Agricultural Sciences"
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",BUSTAMANTE,Mercedes,1,LA,F,Brazil,Brazil,University of Brasília
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",CLARK,Harry,1,LA,M,New Zealand,New Zealand,New Zealand Agricultural Greenhouse Gas Research Centre
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",HAVLIK,Petr,1,LA,M,Austria,Czech Republic,International Institute for Applied Systems Analyisis (IIASA)
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",HOUSE,Joanna,2,LA,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of Bristol
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",MBOW,Cheikh,2,LA,M,United States of America,Senegal,START International
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",NINAN,Karachepone,1,LA,M,India,India,"Centre for Economics, Environment and Society"
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",POPP,Alexander,2,LA,M,Germany,Germany,Potsdam Institute for Climate Impact Research
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",ROE,Stephanie,1,LA,F,United States of America,Philippines,World Wildlife Fund
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",SOHNGEN,Brent,1,LA,M,United States of America,USA,Ohio State University
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",TOWPRAYOON,Sirintornthep,1,LA,F,Thailand,Thailand,King Mongkut's University of Technology Thonburi
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",ANGERS,Denis,1,RE,M,Canada,Canada,Agriculture and Agri-Food Canada
WGIII,"Chapter 7: Agriculture, Forestry, and Other Land Uses (AFOLU)",RAVINDRANATH,Nijavalli Hanumantharao,1,RE,M,India,India,Indian Institure of Science
WGIII,Chapter 8: Urban systems and other settlements,LWASA,Shuaib,2,CLA,M,Netherlands,Uganda,Erasmus University Rotterdam
WGIII,Chapter 8: Urban systems and other settlements,SETO,Karen,1,CLA,F,United States of America,USA,Yale University
WGIII,Chapter 8: Urban systems and other settlements,BAI,Xuemei,1,LA,F,Australia,Australia,Australian National University
WGIII,Chapter 8: Urban systems and other settlements,BLANCO,Hilda,1,LA,F,United States of America,USA,University of Washington
WGIII,Chapter 8: Urban systems and other settlements,GURNEY,Kevin,1,LA,M,United States of America,USA,Northern Arizona University
WGIII,Chapter 8: Urban systems and other settlements,KILKIŞ,Şiir,1,LA,F,Türkiye,Türkiye,WGIII Vice-Chair
WGIII,Chapter 8: Urban systems and other settlements,LUCON,Oswaldo,1,LA,M,Brazil,Brazil,SÃO PAULO STATE ENVIRONMENT SECRETARIAT
WGIII,Chapter 8: Urban systems and other settlements,MURAKAMI,Jin,1,LA,M,Singapore,Japan,Singapore University of Technology and Design
WGIII,Chapter 8: Urban systems and other settlements,PAN,Jiahua,1,LA,M,China,China,"Institute for Urban & Environmental Studies, Chinese Academy of Social Sciences"
WGIII,Chapter 8: Urban systems and other settlements,SHARIFI,Ayyoob,1,LA,M,Japan,Iran,Hiroshima University
WGIII,Chapter 8: Urban systems and other settlements,YAMAGATA,Yoshiki,2,LA,M,Japan,Japan,"Graduate School of System Design and Management, Keio University"
WGIII,Chapter 8: Urban systems and other settlements,DUBEUX,Carolina Burle Schmidt,1,RE,F,Brazil,Brazil,Federal University of Rio de Janeiro (COPPE/UFRJ)
WGIII,Chapter 8: Urban systems and other settlements,ÜRGE-VORSATZ,Diana,2,RE,F,Hungary,Hungary,"Center for Climate Change and Sustainable Energy Policy (3CSEP), Central European University"
WGIII,Chapter 9: Buildings,BAI,Quan,1,CLA,M,China,China,Energy Research Institute of National Development and Reform Commission
WGIII,Chapter 9: Buildings,CABEZA,Luisa F.,1,CLA,F,Spain,Spain,UNIVERSITY OF LLEIDA
WGIII,Chapter 9: Buildings,BERTOLDI,Paolo,2,LA,M,Luxembourg,Italy,European Commission
WGIII,Chapter 9: Buildings,KIHILA,Jacob,1,LA,M,United Republic of Tanzania,Tanzania,Ardhi University
WGIII,Chapter 9: Buildings,LUCENA,André,1,LA,M,Brazil,Brazil,Universidade Federal do Rio de Janeiro
WGIII,Chapter 9: Buildings,MATA,Érika,1,LA,F,Sweden,Spain,IVL Swedish Environmental Research Institute
WGIII,Chapter 9: Buildings,MIRASGEDIS,Sebastian,1,LA,M,Greece,Greece,National Observatory of Athens
WGIII,Chapter 9: Buildings,NOVIKOVA (NOVIKOVA-RODI),Aleksandra,1,LA,F,Germany,Russia,"Institute for Climate Protection, Energy, and Mobility (IKEM)"
WGIII,Chapter 9: Buildings,SAHEB,Yamina,1,LA,F,France,Algeria,"OpenExp, Ecole des Mines de Paris"
WGIII,Chapter 9: Buildings,KEENAN,Jesse,1,RE,M,United States of America,USA,Tulane University
WGIII,Chapter 9: Buildings,SERRANO DINÁ,Maria Isabel,1,RE,F,Dominican Republic,Dominican Republic,"Pontificia Universidad Catolica, Madre y Maestra"
WGIII,Chapter 10: Transport,KAHN RIBEIRO,Suzana,1,CLA,F,Brazil,Brazil,Federal University of Rio de Janeiro
WGIII,Chapter 10: Transport,NEWMAN,Peter,2,CLA,M,Australia,Australia,Curtin University
WGIII,Chapter 10: Transport,DHAR,Subash,1,LA,M,Denmark,India,UNEP DTU Partnership
WGIII,Chapter 10: Transport,DIEMOUDEKE,Ogheneruona,1,LA,M,Nigeria,Nigeria,University of Port Harcourt
WGIII,Chapter 10: Transport,JARAMILLO,Paulina,1,LA,F,United States of America,USA,Carnegie Mellon University
WGIII,Chapter 10: Transport,KAJINO,Tsutomu,1,LA,M,Japan,Japan,TOYOTA CENTRAL R&D LABS INC
WGIII,Chapter 10: Transport,LEE,David Simon,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Manchester Metropolitan University
WGIII,Chapter 10: Transport,NUGROHO,Sudarmantobudi,1,LA,M,Japan,Indonesia,Institute for Global Environmental Strategies-Japan
WGIII,Chapter 10: Transport,OU,Xunmin,1,LA,M,China,China,Tsinghua University
WGIII,Chapter 10: Transport,STRØMMAN,Anders Hammer,1,LA,M,Norway,Norway,Norwegian University of Science and Techology
WGIII,Chapter 10: Transport,WHITEHEAD,Jake,1,LA,M,Australia,Australia,The University of Queensland
WGIII,Chapter 10: Transport,CHEAH,Lynette,1,RE,F,Australia,Singapore,University of the Sunshine Coast / Singapore University of Technology and Design
WGIII,Chapter 10: Transport,SIMS,Ralph,1,RE,M,New Zealand,New Zealand,"Centre for Energy Research, School of Engineering and Advanced Technology, Massey University"
WGIII,Chapter 11: Industry,BASHMAKOV,Igor,1,CLA,M,Russian Federation,Russia,Center for energy efficiency - XXI
WGIII,Chapter 11: Industry,NILSSON,Lars J.,1,CLA,M,Sweden,Sweden,"Lund University, Faculty of Engineering"
WGIII,Chapter 11: Industry,ACQUAYE,Adolf,1,LA,M,United Arab Emirates,Ghana,Rochester Institute of Technology
WGIII,Chapter 11: Industry,BATAILLE,Christopher,1,LA,M,Canada,Canada,Simon Fraser University / Columbia University Center on Global Energy Policy
WGIII,Chapter 11: Industry,CULLEN,Jonathan Michael,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),New Zealand,University of Cambridge
WGIII,Chapter 11: Industry,DE LA RUE DU CAN,Stéphane,1,LA,F,United States of America,USA,Lawrence Berkeley National Laboratory
WGIII,Chapter 11: Industry,FISCHEDICK,Manfred,1,LA,M,Germany,Germany,"Wuppertal Instiute for Climate, Environment, Energy"
WGIII,Chapter 11: Industry,GENG,Yong,1,LA,M,China,China,"School of Environmental Science and Engineering, Shanghai JiaoTong University"
WGIII,Chapter 11: Industry,TANAKA,Kanako,1,LA,F,Japan,Japan,"Asset Management One Co.,Ltd. AND National Institute of Advanced Industrial Science and Technology (AIST)"
WGIII,Chapter 11: Industry,CAMPBELL,Nick,1,RE,M,France,UK,International Chamber of Commerce
WGIII,Chapter 11: Industry,PICHS MADRUGA,Ramón,2,RE,M,Cuba,Cuba,Centro de Investigaciones de EconomÃ­a Mundial (CIEM)
WGIII,Chapter 12: Cross sectoral perspectives,BABIKER,Mustafa,2,CLA,M,Saudi Arabia,Sudan,Saudi Aramco
WGIII,Chapter 12: Cross sectoral perspectives,BERNDES,Göran,1,CLA,M,Sweden,Sweden,Chalmers University of Technology
WGIII,Chapter 12: Cross sectoral perspectives,BLOK,Kornelis,1,LA,M,Netherlands,Netherlands,Delft University of Technology
WGIII,Chapter 12: Cross sectoral perspectives,COHEN,Brett,1,LA,M,South Africa,South Africa,University of Cape Town
WGIII,Chapter 12: Cross sectoral perspectives,COWIE,Annette,2,LA,F,Australia,Australia,NSW Department of Primary Industries and Regional Development
WGIII,Chapter 12: Cross sectoral perspectives,GEDEN,Oliver,3,LA,M,Germany,Germany,WGIII Vice-Chair
WGIII,Chapter 12: Cross sectoral perspectives,GINZBURG,Veronika,2,LA,F,Russian Federation,Russia,Yu.A. Izrael Institute of Global Climate and Ecology
WGIII,Chapter 12: Cross sectoral perspectives,LEIP,Adrian,1,LA,M,Italy,Germany,European Commission - Joint Research Centre
WGIII,Chapter 12: Cross sectoral perspectives,SMITH,Peter,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Aberdeen
WGIII,Chapter 12: Cross sectoral perspectives,SUGIYAMA,Masahiro,1,LA,M,Japan,Japan,"University of Tokyo, Institute for Future Initiatives"
WGIII,Chapter 12: Cross sectoral perspectives,YAMBA,Francis,1,LA,M,Zambia,Zambia,"CENTRE FOR ENERGY, ENVIRONMENT AND ENGINEERING OF ZAMBIA"
WGIII,Chapter 12: Cross sectoral perspectives,JANNUZZI,Gilberto,1,RE,M,Brazil,Brazil,UNIVERSITY OF CAMPINAS
WGIII,Chapter 12: Cross sectoral perspectives,REISINGER,Andy,1,RE,M,New Zealand,Germany,independent (self-employed) consultant
